CODID,SMILE,bgs
4027991,O(C)C(=O)[C@H]1[C@H]2[C@@H]3[C@H]4[C@@](O)(c5ccccc5)C[C@@H]3[C@@]1([C@H]4C2)C(=O)OC.O(C)C(=O)[C@@H]1[C@@H]2[C@H]3[C@@H]4[C@](O)(c5ccccc5)C[C@H]3[C@]1([C@@H]4C2)C(=O)OC,4.46
2018162,[nH+]1cccc2ccc(c(c12)O)C(=O)[O-].O,2.09
4331054,OC(c1ncccc1)(C)C,3.8
2100014,C(Cl)Cl,5.39
7151212,O=C(OC)C1C(=NC(=Nc2c1cccc2)/C=C/c1ccccc1)C,2.52
2239069,CCOC(=O)c1ccc(nc1)n1nnc(c1)C1CC1,2.86
7153680,Clc1ccc([C@H]2[C@](C(=O)OCC)(C2(C(=O)C)C(=O)C)C#N)cc1.Clc1ccc([C@@H]2[C@@](C(=O)OCC)(C2(C(=O)C)C(=O)C)C#N)cc1,3.21
4023361,S(N[C@@H](C)c1ccccc1)(=O)C(C)(C)C,3.66
2217290,O=C(c1ccccc1)/C=C(\O)C(=O)OCC,2.45
2226275,o1c(=O)c2n(ccc2)cc1c1ccccc1,2.87
7153456,C1CN([C@@](c2ccncc2)(O1)[C@]1(c2ccncc2)N(CCO1)Cc1ccccc1)Cc1ccccc1,2.99
7151787,c12cccc3c1c(ccc3)S(=O)(=O)N(O)S2(=O)=O.O,2.84
2100665,NCCN,4.72
7151287,Brc1cc2c3cc(ccc3[nH]c2cc1OC)C,2.98
1506315,Clc1cccc(C2(C(=NN3C(=O)c4ccccc4C3=O)CC2)c2ccccc2)c1,2.78
1520187,c1(ccc(cc1)OC)NC=O,3.32
1516766,O=C(Nc1c2nccc(C/C=C/c3ccccc3)c2ccc1)c1ccccc1C,2.53
4021066,[Si](O[C@H]1CC[C@@]2([C@@H]3C1=CO[C@@H]3Cc1cc(OC)ccc21)C#N)(C)(C)C(C)(C)C.[Si](O[C@@H]1CC[C@]2([C@H]3C1=CO[C@H]3Cc1cc(OC)ccc21)C#N)(C)(C)C(C)(C)C,3.51
2209739,COc1cccc(c1)NC(=O)C(=O)Nc1cccc(c1)OC,2.78
7103044,C1(OCCOCCOCCOC(c2ccc(N(=O)=O)cc2)OCCOCCOCCO1)c1ccc(N(=O)=O)cc1,2.08
7152401,O[C@@]([C@H](c1c(C)cncc1)C)(C)C(=O)OC,3.97
7051258,c1cc2nc3ccccc3nc2cc1.c1cc2nc3ccccc3nc2cc1.c1cc2Nc3c(cccc3)Nc2cc1.c1cc2nc3ccccc3nc2cc1,0.13
4335237,O=C1Nc2ccccc2N1C(C)(C)C,3.63
4107261,c1(ccc(cc1)C(C)(C)C)C(C)(C)C,4.43
7208572,N(c1[nH]c2cc(ccc2[nH+]1)C(=O)c1ccccc1)C(=O)OC.[O-]C(=O)C(=O)OC,2.79
4083069,[Si]1(OOC2(OOC3(OO[Si](C#C1)(C)C)CCCCCC3)CCCCCC2)(C)C,4.02
2220345,c1(ccc(cc1)[C@H]([C@@H](C(=O)N[C@@H](C(=O)[O-])CC(C)C)[NH3+])O)N(=O)=O.O,2.18
7110592,O1C(=CC(=O)COCC1)C,2.94
7117266,Clc1c(C)c(Cl)c(c(Cl)c1C)C,3.91
4021633,[Fe]12345678([c]9(N=N#N)[cH]1[cH]2[cH]3[cH]49)[cH]1[cH]5[cH]6[cH]7[cH]81,2.21
1504807,O(C(=O)C(C/C=C/c1ccccc1)(C)C(=C\c1ccccc1)/C)CC,3.68
2227485,C([NH3+])C[NH3+].[Br-].[Br-],4.72
2206994,n1ccc(cc1)C(=O)N.C(=O)N,3.07
4068866,[Sn]1(Cl)([O]=P(N(C(C)C)C(C)C)(c2c1cccc2)c1ccccc1)(C)C,3.43
2210262,O=N(=O)c1cc(N(=O)=O)c(N\N=C\C)cc1,1.7
1540605,c12ccccc1c1ccccc1c1c2cc2c(c1)C(=C(c1ccccc1)[P]2(=O)c1ccccc1)c1ccccc1,2.6
7106579,C=C[C@H]1COc2ccc3ccccc3c2[C@@]21c1ccccc1C=CC2=O.C=C[C@@H]1COc2ccc3ccccc3c2[C@]21c1ccccc1C=CC2=O,1.99
7152486,O(C1(OC)C(=CC(=O)[C@@H]2C(=NO[C@H]12)c1c(OC)cc(OC)cc1C1OCCCO1)C)C.O(C1(OC)C(=CC(=O)[C@H]2C(=NO[C@@H]12)c1c(OC)cc(OC)cc1C1OCCCO1)C)C,2.38
4025132,S1(=O)(=O)OCC[C@@H](N1)c1ccccc1,4.44
2200807,O=C1C=CC(=O)O1,2.67
1507570,Brc1ccc(/C(=C\2CC(CC2C/C=N/Nc2c(N(=O)=O)cc(N(=O)=O)cc2)(C(=O)OC)C(=O)OC)C)cc1,1.68
2003030,Cc1nc2cccc3c2c2c1cccc2nc3C,2.43
4511964,CN(CC(=O)[O-])C(=[NH2+])N,4.54
7050194,C(=O)(COc1cccc(c1)OCC(=O)O)O,3.43
7219787,C(=N\c1c(c(ccc1)F)F)/c1cc(c(cc1)F)F,2.49
4067888,[Pd]12(=C3N(C=CN3Cc3cccc[n]13)Cc1cccc[n]21)Cl.[P](F)(F)(F)(F)(F)[F-],2.75
7216285,Fc1ccc2c(cc(=O)oc2c1)C=O,2.15
4072979,n1([B]2345[BH]678[BH]9%10%11[BH]%12%13%14[BH]%152([BH]2%16%13[BH]%13%10%12[BH]%1079[BH]736[BH]4%152[CH]%16%13%107)[CH]58%11%14)cnc2c1cccc2,3.83
2218869,Oc1ccc(N(=O)=O)c2C(=O)C=CC(=O)c12,1.56
2105568,OC1OC(=O)C(=C1Cl)Cl,3.69
2202917,O=C(Nc1cccc2cccnc12)N,2.58
4025397,c1(Cl)n(c2ccccc2)nn(n1)=O,3.46
2240209,c1(ccc(cc1)C=C(C#N)C#N)C,2.64
2239651,CC(=C)[C@@H]1CC[C@@]2([C@](C1)(O)[C@@H](C)CCC2=O)C,3.82
7153730,O=C(OC(C=C)(C)C)C[C@@H](N(Cc1ccccc1)[C@H](c1ccccc1)C)c1ccccc1,3.54
7151735,O1C(=O)C[C@@H]2[C@@H](c3ccccc3[C@H]12)O.O1C(=O)C[C@H]2[C@H](c3ccccc3[C@@H]12)O,4.42
2239503,Cc1ccc(cc1)S(=O)(=O)c1c(C)oc2c1cc(cc2)C1CCCC1,3.53
2103898,O=C(NC(=O)NCC)CCC(C)C,4.35
4068789,[BH2]([n]1cn(cc1)c1c(C)cc(cc1C)C)[n]1cn(cc1)c1c(cc(cc1C)C)C.[I-],2.73
4315961,[BH]1234[BH]567[BH]89%10[BH]%11%12%13[BH]%141([C]259%12[Si](C)(C)CC=C)[BH]12%13[BH]58%11[BH]86%10[BH]615[BH]3%142[C]4786[Si](C)(C)CC=C,4.98
7116632,c12nc3c(cccc3)nc1c1c2nc2ccccc2n1,1.85
7200728,c1c(ccc2c(c(c(c(c12)F)F)F)F)C(=O)O,2.5
4106738,C\1(=N/O)CCCCCCCCCCC1=O,2.69
1504820,o1c(c(c2cc(c(cc12)C)C)c1ccccc1)c1ccccc1,2.76
2228808,O1[C@@]2(O)CCCC(=O)[C@H]2[C@@H](C2=C1CCCC2=O)c1c(OC)cccc1.O1[C@]2(O)CCCC(=O)[C@@H]2[C@H](C2=C1CCCC2=O)c1c(OC)cccc1,2.92
1505307,O1[C@@H](OC[C@H]2O[C@H]3CCC(=O)O[C@]3(C)CC[C@H]12)C,4.63
4021111,Br[C@H]1CC[C@@H](N[C@@H](c2ccccc2)C(=O)OC)[C@@H]([C@@H]1Br)c1ccccc1.Br[C@@H]1CC[C@H](N[C@H](c2ccccc2)C(=O)OC)[C@H]([C@H]1Br)c1ccccc1,3.85
2203320,ClCC1[C@@H]2[C@H]1[C@H]1c3c([C@@H]2C=C1)cccc3,4.15
1512590,P(=O)(OCC)(OCC)c1c(c2ccccc2cc1)c1ccccc1C=O,2.67
4024413,O=C1NN(c2n(nnn2)C1)C,3.78
2237102,O(c1c2c(oc(=O)c1)cccc2)C(=O)c1ccc(OC)cc1,2.7
4026995,c1(cc(c(c(c1)C(=O)O)N(c1ccccc1)c1c(cccc1)OC)C(=O)O)Br,1.84
2218392,O=C(OCc1ccncc1)CCCCC(=O)OCc1ccncc1,3.97
2020324,[C@@H](N=Nc1ccccc1)(c1ccc(cc1)Cl)[C@@H](N=Nc1ccccc1)c1ccc(cc1)Cl,2.18
2103721,C1(=O)C(=O)C([O-])=C1[O-].c1ccc2c([nH+]1)c(N)ccc2.c1ccc2c([nH+]1)c(N)ccc2,0.62
4509841,C(=O)([O-])C([NH2+]CC)(C)C,4.86
7225494,n1ncn(c1)/N=C/c1c(ccc2c1cccc2)O,2.29
2225886,O/N=C/c1cc(N(=O)=O)ccc1,2.26
2214139,O(c1cccc(c1)/C=C/C(=O)c1cc(OC)c(OC)cc1)C,2.09
2221855,COc1ccc(cc1)/C(=C\c1ccc(cc1)OC)C(=O)O,2.47
4031073,C1C2(CC3C[C@]4(C[C@]14C3)C2)C#N,4.54
4114887,C1(=O)CCCC=C[C@H]2[C@@H]([C@@H](CCC)O1)OC(C)(C)O2,4.51
2238836,c1(ccccc1)n1c2c([C@@H]3[C@]([C@H](c4ccccc4C)O2)(COc2ccccc32)C#N)c(C)n1.c1(ccccc1)n1c2c([C@H]3[C@@]([C@@H](c4ccccc4C)O2)(COc2ccccc32)C#N)c(C)n1,3.68
4020910,s1nc2c(ccc(c2n1)c1ncccc1)c1ncccc1,1.98
4022514,Brc1sc(c2C3CCC(c12)CC3)c1sc(Br)c2c1C1CCC2CC1,2.69
4513075,S1[N]C(=NC(=N1)c1ncccc1)c1ncccc1,1.26
4021284,O=C(OCC)c1nn(c(N)c1)C(=O)OC,2.62
4031355,O1[C@@H]2[C@H]1CCCC[C@H]1c3ccccc3[C@@H]21.O1[C@H]2[C@@H]1CCCC[C@@H]1c3ccccc3[C@H]21,4.33
4510650,c1([nH+]nc(/C=C/C=C/c2n[nH+]c(n2N)N)n1N)N.[Cl-].[Cl-],1.69
1507825,O=C1O[C@]23C(=C1)[C@@H]1[C@@H](ON4[C@@H]1CC[C@@H]34)[C@H](O)C2,3.32
7224726,c1cc(cc[nH+]1)c1cc[nH+]cc1.[Br-].[Br-],1.07
2209098,Br[C@H](C(=O)c1ccccc1)[C@@H](Br)c1ccc(OC)cc1.Br[C@@H](C(=O)c1ccccc1)[C@H](Br)c1ccc(OC)cc1,2.31
2201045,O(c1ccc2[nH]c(c(c2c1)C)C)C,3.3
4082838,c12ccccc1C1(c3ccccc3C2([C@H]2[C@@H]1CN(C2)CCN(C)C)OCC)OCC,2.68
2236172,CCOC(=O)/C=C(\NCCCCN/C(=C\C(=O)OCC)C)C,3.48
7153099,IC(=C1OC(=Nc2c1cc(cc2)C(F)(F)F)c1ccccc1)c1ccccc1,2.3
1520166,C(=O)(/C=C/C(=O)[O-])[O-].C([NH3+])C[NH3+],3.0
2224426,c1ccc2c(c1)nc1c(n2)cccc1.Nc1cccc2c1cccc2N.O.O,0.432
4104609,N([C@H]1[C@@H]2OC[C@@H](O2)[C@@H](O)[C@@H]1O[C@H](C)C(=O)OC)C(=O)C,4.63
2225539,O=N(=O)[O-].[nH]1c([nH+]c2c1cccc2)C,2.93
4108184,O1c2ccccc2C2=C[C@@H]3C[C@@]3([C@@H]2C1)c1ccccc1,3.0
1512081,[Pd](Cl)(Cl)(=C1N(C(=C(N1Cc1c(cc(cc1C)C)C)C)C)c1c(OC(C)C)cccc1)=C1N(C(=C(N1Cc1c(cc(cc1C)C)C)C)C)c1c(OC(C)C)cccc1,2.97
7200564,o1c(=O)c(cc2ccccc12)C(=O)NCCO,2.78
7206298,O=C(O)C(=C)C,3.43
2001800,Brc1ccc(cc1)C1N2CCCCN1c1c2cccc1,3.37
2017637,O=C1CC[C@]2(C(=C1)[C@@H]([C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C)C)C,2.95
2100786,OC(=O)c1c(ccc2c1cccc2)C(=O)O,2.53
2105030,CC(OC(=O)C(=O)OC(C)C)C,3.29
7107767,Br[C@@H]([C@@H]1OC(=O)CC1)c1ccccc1,4.03
1518495,Brc1ccc([C@H]2n3nccc3c3c(N2)cccc3)cc1,3.01
7011490,[InH3]=C1N(C=CN1C(C)(C)C)CCN1C(N(C=C1)C(C)(C)C)=[InH3],4.03
2000702,CCOC(=O)c1cc2c3n1cccc3CC2,2.69
2000268,COc1ccc(c(c1)O)C1=CC(=O)N(C(=O)C1)N,2.7
4066481,[Pt]1(Cl)(Cl)(Cl)(Cl)=C2N(CN3C=CN(C=13)C)C=CN2C,2.67
4067521,c1(ccccc1)[NH2][Pd]([NH2]c1ccccc1)(Cl)Cl.S(=O)(C)C.CS(C)=O,2.3
7152117,O1[C@H]2OC[C@@H]1[C@H](O)[C@@H]1O[C@H]21,5.76
2220624,O1C(=O)[C@@H](CC1=O)c1ccccc1,4.21
2231697,O=N(=O)c1cc2nc([nH]c2cc1N)C.O.O,1.52
2206111,S=C(C(=S)NCCc1ccccn1)NCCc1ccccn1,1.94
4027521,c1(c(c2c(s1)cc1c(c2)cc2c(cc3c(c(sc3c2)[Si](C)(C)C)I)c1)I)[Si](C)(C)C,1.24
4021473,S(=O)(=O)(N[C@H](C(=O)NC[C@](Sc1ccccc1)(C(=O)OC)C)Cc1ccccc1)c1ccc(cc1)C,3.56
1501868,O=C1OC[C@@H](N1C(=O)/C(=C/[C@H](C)[C@@H](O)c1ccccc1OC)C)Cc1ccccc1,2.93
7154790,O1C(=O)N([C@@H](C1(C)C)C(C)C)C(=O)[C@@H](CCC=C)C,4.56
4025984,O1C(=O)N[C@H]([C@@H]1C(=O)OC)c1ccccc1,4.39
7151369,n1c(ccc2[C@H]3C([C@@H](Cc12)C3)(C)C)c1ncc(cc1)c1ccc(OC)cc1,2.76
2104841,Brc1c(N=N#N)c(Br)cc(Br)c1,2.97
7150515,c12c(Nc3ccc(cc3)F)c3cc(ccc3n1C(c1c(Nc3ccc(F)cc3)c3cc(ccc3n1C2=Nc1ccc(F)cc1)F)=Nc1ccc(F)cc1)F.N(C=O)(C)C.N(C=O)(C)C,1.63
4065477,[Al]1(N(C(=O)c2ccc(F)cc2)c2c3[n]1c(ccc3ccc2)C)(C)C,2.16
2105516,Oc1ccc(cc1)c1ccc(cc1)O.NCCN,2.94
2231875,N1(CN(CCC1)CC#N)CC#N,4.37
7153114,N12[C@H]([C@]3(C[C@@H]1C(=O)OCC)C(=O)Nc1ccccc31)C=CC(=C2)C#N.N12[C@@H]([C@@]3(C[C@H]1C(=O)OCC)C(=O)Nc1ccccc31)C=CC(=C2)C#N,2.45
2006614,C(=O)(/C=C\C(=O)O)[O-].C([NH3+])C[NH3+].C(=O)(/C=C\C(=O)O)[O-],2.99
2002050,[C@H]12[C@@H]3[C@]4(O[C@@H]3[C@H]([C@H]4C1=C(C)C)C2=C(C)C)C(C)C.[C@@H]12[C@H]3[C@@]4(O[C@H]3[C@@H]([C@@H]4C1=C(C)C)C2=C(C)C)C(C)C,4.24
2237657,s1c(ccc1)/C=C/C(=O)c1c(O)cc(oc1=O)C,2.07
4502682,O(c1ccccc1C(=O)N)CC.OC(=O)c1cc(N(=O)=O)cc(c1)N(=O)=O,1.76
2011433,[C@H]12C(=O)O[C@@H]([C@H]1[C@H]1C=C[C@@H]2C1)OC(=O)C,4.42
2018387,N1C(=O)NC(=O)[C@H]1CC(=O)O,4.54
7004673,C[Te](C)(I)I,1.78
2204988,C(=O)(C(=C/c1ccc(cc1)O)/C#N)O,2.17
4074277,[Br-].s1c[n+](c2c1cccc2)Cc1ccccc1,1.9
1502942,Brc1ccc(cc1)[C@H](CC(=O)n1cccc1)P(=O)(CC)CC,3.41
2240031,c12ccccc1c1ccccc1C2COC(=O)NC1(CCCCC1)CC(=O)O,3.39
4021917,O=C(C12C[C@@H]3[C@@H]4C5([C@@H]6[C@@H](C3CC3[C@H]4CC(C[C@H]63)C5)C1)C2)C,3.71
2230432,BrCCCCCOCc1ccc2ccc3cccc4ccc1c2c34,2.29
4504456,c1(cnccc1)NC(=O)c1ccc(C(=O)Nc2cnccc2)cc1,2.9
2200572,c1cc(N=Nc2ccccc2)ccc1[NH3+].O=C([O-])C(=O)[O-].c1(ccc(cc1)N=Nc1ccccc1)[NH3+],1.78
2009125,OC(=O)CCc1ccccc1C,4.3
4063632,C[Ni]([P](CC)(CC)CC)(C)[P](CC)(CC)CC,2.58
2005358,CC(=NNC1=NNC(=O)C1(C)C)C,3.17
1504218,OC(=O)[C@H]1[C@H](c2ccccc2)C(=C\c2ccccc2)\Oc2ccccc12.O1c2c([C@H](C(=O)O)[C@H](/C1=C/c1ccccc1)c1ccccc1)cccc2.c1ccccc1,2.87
4065230,[P]([Pt]12([CH2]=[C]31CC3)[CH2]=[C]12CC1)(c1ccccc1)(c1ccccc1)c1ccccc1,3.07
1506378,N12(=O)CN3CN(C2)CN(C1)C3.OC=O,4.54
7153474,Brc1ccc(cc1)C(=O)C[C@@H]1c2ccccc2n2c([C@H]1C#N)nnn2.Brc1ccc(cc1)C(=O)C[C@H]1c2ccccc2n2c([C@@H]1C#N)nnn2,3.2
2209005,C1(=O)c2ccccc2[C@@H](Nc2cnccc2)O1,3.05
2104364,Oc1ccc(NC(=O)C)cc1,3.36
4500394,c1(ccc(cc1)Cl)C(=O)C(=O)c1ccc(cc1)Cl,2.02
2017145,O=C([O-])[C@@H]([NH3+])Cc1ccccc1.[O-]C(=O)[C@H]([NH3+])CC(C)C,4.14
4069443,[Si](c1cn(c(NC(C)(C)C)c1NC(C)(C)C)c1ccc(cc1)C#N)(C)(C)C,2.23
2218796,C1(=S)N(C(C)=NN1)\N=C\c1ccc(cc1)C#N,1.76
2214320,Fc1cc(cc(F)c1F)c1cc2ccccc2c(c1O)c1c2c(cc(c3cc(F)c(F)c(F)c3)c1O)cccc2,2.73
2230064,ClC(C(=O)c1ccccc1)c1ccccc1,3.15
2217984,Brc1ccc(OC(=O)c2ccccc2)cc1,3.36
1540745,P(=O)(OC)(OC)c1c(n(=O)c(C)c2oc3ccccc3c12)C.O.O,2.58
7216652,c1(ccc(cc1)C(=O)NNC(=O)N)N(=O)=O,2.39
2009665,C1CCC(=C2CCCCC2)CC1,4.23
4061978,[Ir]123(Cl)(=C4N(C=CN4Cc4ccc(cc4)C)Cc4ccc(cc4)C)[CH]4=[CH]1CC[CH]2=[CH]3CC4,2.58
7050248,O=C([O-])COCCO.NC(=[NH2+])C,3.97
2104631,CCCCCCCCCCCCOC(=O)[C@@H]1CC(=O)N1,4.3
7110705,O=C1C(=C(NC(=O)NCCCC)C1=O)NC1CCCCC1,3.1
2017146,[O-]C(=O)[C@@H]([NH3+])Cc1ccccc1.O=C([O-])[C@H]([NH3+])[C@@H](CC)C,4.15
4026698,N1[C@@H]2[C@H](O)CO[C@@H](C2)c2ccccc12,3.15
7153350,O=C1NCc2n(c3c1cccc3)c(cc2)C,2.71
2008638,COC1=N[C@@H](Cc2ccccc2)C(=N[C@@H]1Cc1ccccc1)OC,4.17
4026837,c1c(c2c(cc(cc2o1)OC)OC)c1ccc(cc1)OC,3.23
2206398,O=C1N(C=CC(=O)N1)CC(=O)O,3.66
4026024,O=C(OCC)[C@H]1C(=C)[C@@]2(O[C@]1(c1ccccc21)c1ccccc1)c1ccccc1.O=C(OCC)[C@@H]1C(=C)[C@]2(O[C@@]1(c1ccccc21)c1ccccc1)c1ccccc1,4.05
4505343,[Cl-].N(=C(N)N)C(=[NH2+])N(C)C,4.22
4025753,O1CCOC21CC[C@@H]1C(=CC[C@H]3[C@]1(C)C(=O)CCC3(C)C)C2(C)C.O1CCOC21CC[C@H]1C(=CC[C@@H]3[C@@]1(C)C(=O)CCC3(C)C)C2(C)C,3.54
4027399,Clc1ccc(cc1)[C@H]1Nc2c([C@@H](c3c(O)cccc3)C1)cc(OC)cc2,2.83
4031940,C1(=NC(C(c2ccccc12)(CC)CC)=N)N1CCCC1,2.98
2104814,CC(c1cc(cc(c1)C(C)(C)C)C(C)(C)C)(CCC(c1cc(cc(c1)C(C)(C)C)C(C)(C)C)(C)C)C,4.61
7151642,[Cl-].[NH3+]CCC#C,5.12
2236837,c1(ccccc1)C(=O)/C=C/1CCCN1CC(=C)c1ccccc1,2.74
4030219,O=C1OC[C@H]2N1[C@H](NCCCCCCCC)[C@@H](O)[C@@H](O)[C@@H]2O,4.4
4028753,P12(OC(=O)[C@@H](N1)Cc1ccccc1)(OC(=O)[C@@H](N2)Cc1ccccc1)OC(=O)N(CC)CC,4.25
4110307,C1(=O)[C@@]2(CC[C@](C2(C)C)(C(=O)O[C@H](c2ccccc2)/C=C\c2ccccc2)O1)C,3.52
7215892,s1c2ccccc2c2sc3ccccc3c12,2.62
1501961,n1c(c(cc(c1C)c1ccc(cc1)C)C)c1ccccc1,3.25
2020286,c1(c(cc(cc1)O)O)C(=O)O.O,3.19
2222530,N(C(=O)c1ccccc1)c1c(N(=O)=O)cccc1,2.04
1506509,Fc1c(F)c(F)c(F)c2c1c1ccccc1c1ccccc21,2.97
4028544,C1(=C(C(=N\O)\CCC1)C(c1ccc(cc1)N(=O)=O)O)Br,2.0
2236787,N#Cc1c(N)sc(c1C#N)N,2.38
7022812,O=N(=O)c1ccc(n2nnc(c3ncccc3)c2)cc1,2.18
1504817,O(C(=O)[C@H]1N2[C@]34OC(=O)c5c(O)c6O[C@@]78N9c%10c([C@@]8(c6cc5[C@@]4(CCN4[C@H]3C[C@H]1C(=C\C)/C4)c1ccccc21)CCN1[C@H]7C[C@H]([C@H]9C(=O)OC)/C(=C\C)C1)cccc%10)C.OCC,2.21
4021197,S(=O)(C1=CCC[C@@H]1[C@H](C(=O)OC)C)c1ccc(cc1)C,3.35
4029162,c1(ccc(cc1)c1cc(c2ccccc2)no1)Cl,3.22
4512517,c1ccc(N)c(C)c1C,3.83
4504945,C1(C(=C(C#N)C#N)C1=C(C#N)C#N)=C(C#N)C#N.C1CCNC(=[NH+]1)CCC1=[NH+]CCCN1,2.76
4028526,O1[C@H](C(=O)N(CC1)Cc1ccccc1)[C@@H](c1ccccc1)O,3.83
7111829,[Sn]1(C(=C(c2c1c(F)c(F)c(F)c2F)c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)(C)C,3.1
1505311,S(c1ccccc1)C1(CC1)[C@@H](CC(=O)C)O,3.11
4026146,O[C@H]1[C@@]2(O)[C@](O)(C(=O)c3c2cccc3)c2c1cccc2.O[C@@H]1[C@]2(O)[C@@](O)(C(=O)c3c2cccc3)c2c1cccc2,2.73
1513153,S1(=O)(=O)N2[C@@H](C3CCCCC3)CC(=O)C[C@@H]2c2c(O1)cccc2,3.61
2019369,NC(=O)N,5.17
2223476,O=C([O-])[C@H]1[NH2+][C@H](CO)[C@H]([C@@H]1O)O,5.24
4508002,C(=O)(CCC(=O)O)O,5.19
2215161,OC(=O)c1cc(c(cc1C(=O)c1ccccc1)C(=O)O)C(=O)c1ccccc1.O.O,2.74
4020447,N1(C(=O)C)C(=O)NC(=O)C1=C,3.23
1504795,ClC(Cl)Cl.O=Cc1nnn(c2ccc(N(C)C)cc2)c1,1.81
7152710,C#CCN(CC/C=C/c1ccccc1)S(=O)(=O)c1ccc(C)cc1,3.47
4028045,c1(nc(CCCC)c(n2cncc2)s1)c1nc(CCCC)c(n2cncc2)s1,2.65
4076924,[Si](Cl)(Cl)(Cl)C[C@H]1[C@H]([Si](Cl)(Cl)Cl)[C@H](c2c1c(Cl)c(Cl)c(Cl)c2Cl)c1cc(Cl)c(Cl)c(Cl)c1Cl.[Si](Cl)(Cl)(Cl)C[C@@H]1[C@@H]([Si](Cl)(Cl)Cl)[C@@H](c2c1c(Cl)c(Cl)c(Cl)c2Cl)c1cc(Cl)c(Cl)c(Cl)c1Cl,3.74
1520118,c1(cc(c(c(c1)OC)O)OC)/C=C/C(=O)O,2.11
7051495,[nH+]1ccc(Cl)cc1.[Cl-],2.17
2206527,c1(c(cccc1)c1ccccc1)C[C@H](C)C1=[NH+]CCN1.OC(=O)C(=O)[O-],3.36
2220685,O(C(=O)c1ccncc1)C(C(=O)c1cc(OC)ccc1)Cn1nnc2c1cccc2,2.52
7018111,Clc1ccc2c3c(ccc(Cl)c13)CC2,2.72
4317851,Brc1c(CN2CCCCC2)cccc1CN1CCCCC1,3.42
4511295,O=C(N)c1nccnc1,2.34
7204909,[C@H]1([C@@H]([C@H]([C@H]([C@@H](COC(=O)CCCC)O1)O)O)O)OC,4.94
4025810,c12c(cccc1c(ccc2)OC(C)C)OC(C)C,2.89
7050552,C(N)(CCC(N)=NO)=NO,4.26
4020354,c1(ccc2c(c(N(=O)=O)ccc2)n1)C#N,2.7
4029100,O=N(=O)c1ccc(C2=CC3=CC=CC=CC3C2(C#N)C#N)cc1,1.47
2004375,Cc1ccc2c(c1)c(Br)c(cc2)C,3.05
4111858,c12c3sccc3sc2c2c(s1)c1c(ccs1)s2,2.08
2003353,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)/C=C/N(CC)CC,0.815
2100664,NCCN,4.67
4024650,O1C[C@](O)([C@H](O)C1)c1ccccc1.O1C[C@@](O)([C@@H](O)C1)c1ccccc1,4.18
2223031,O(c1ccc(cc1)C1C(=C(NC(=C1C(=O)OCC)C)C)C(=O)OCC)CC,2.72
4023838,O1C[C@@H](O)C=C[C@H]1OCCCCCCCCCCCCO[C@@H]1OC[C@@H](O)C=C1,4.06
4070238,[Fe]12([Fe]3([Se]1CC1(C[Se]23)COC1)(C#[O])(C#[O])C#[O])(C#[O])(C#[O])C#[O],2.51
7153243,C1C(=O)CC[C@@H](OC(=O)C)[C@H]1SCc1cc(OC)c(OC)cc1,3.25
7224148,O=C(OCC)C1(C(=CCC1)C)C(=N\Nc1ccc(N(=O)=O)cc1N(=O)=O)\C,1.73
2222336,O1c2c(C(C(=C(O)/C=C/c3cc(OC)c(c(c3)OC)OC)C1=O)=O)cccc2,1.69
4067831,Cl[Al](Cl)(Cl)[NH]=C(c1ccccc1)Nc1ccccc1,3.19
4066747,[C]12(=[CH2][Co]2(C1)(C#[O])(C#[O])C#[O])[C]12=[CH2][Co]2(C1)(C#[O])(C#[O])C#[O],2.6
2004141,C(=O)([C@H]([C@@H](C(=O)[O-])O)O)O.C(CN)[NH3+],3.6
1505065,c1(N(=O)=O)cc(N)c(N)cc1,1.35
4029348,c1(c(c(C)nn1c1ccccc1)I)/N=N/c1c(c(C)nn1c1ccccc1)I,1.81
2202092,C1(=NNC(=O)CC1)c1ccccc1,2.93
4020897,O1[C@@H](CNC(=O)CNC(=O)[C@@H](NC(=O)C[C@@H]1C)C)C,4.57
7154912,OC(Cc1nc2c(cccc2)cc1)C(=O)OCC,2.77
2013595,O=C1C[C@H]([C@H](CC1)C(=O)O)C.O=C1C[C@@H]([C@@H](CC1)C(=O)O)C,3.78
2005569,FCC1(CCC(CC1)(CF)C(F)(F)F)C(F)(F)F,7.28
4031726,O=C1NC(=O)C(=CN1c1c(occ1)COCc1ccccc1)C,3.26
7151973,O1C(=O)C[C@@H](C(=O)O)[C@H]2[C@@H]1C[C@@H](CC2)C.O1C(=O)C[C@H](C(=O)O)[C@@H]2[C@H]1C[C@H](CC2)C,4.98
4117436,c1(ccc(cc1)C(=O)[C@H]1C(CC=C1C)(C(=O)OC)C(=O)OC)N(=O)=O,1.62
4115759,c1(cc(c(cc1)C)C)/N=N/c1cc(c(cc1)C)C,1.93
4028953,O=C(Nc1cc(cc(c1)C)C)[C@@H](N(C=O)C)Cc1ccccc1,3.76
7152179,s1c(c(nc1N)C)C(C)C,3.59
2238611,O=C(Nc1ccc(nc1)NNC(=O)OC(C)(C)C)CCCC(=O)C,3.02
